vin,sequence_index,vehicle_model,powertrain_type,assembly_hall,station_code,spindle_torque_nm,nominal_torque_nm,thermal_paste_vol_ml,weld_temperature_c,structural_adhesion_kpa,hv_insulation_mohm,actual_cycle_time_sec,target_takt_time_sec,jis_woodruff_battery_batch,quarantine_status,scrap_risk_score,timestamp
4USBM518995,74,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.08,45.0,310.9,192.7,851.1,518.1,67.8,66.0,WF-800V-9560,PASSED,0.11,2026-09-03T14:11:41.244203+00:00
4USBM518995,74,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.35,45.0,354.1,179.4,813.4,548.4,57.6,58.0,WF-800V-9560,PASSED,0.09,2026-09-03T14:11:35.244203+00:00
4USBM518995,74,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.58,45.0,351.3,187.5,808.6,549.5,52.7,52.0,WF-800V-9560,PASSED,0.12,2026-09-03T14:12:00.244203+00:00
4USBM518995,74,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,46.33,45.0,339.8,175.4,820.3,554.5,62.2,64.0,WF-800V-9560,PASSED,0.14,2026-09-03T14:11:44.244203+00:00
4USBM690491,75,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.72,45.0,341.8,177.3,840.4,544.4,48.1,50.0,WF-800V-8895,PASSED,0.07,2026-09-03T14:12:54.244203+00:00
4USBM690491,75,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,44.72,45.0,350.9,190.3,823.0,561.0,56.4,58.0,WF-800V-8895,PASSED,0.13,2026-09-03T14:12:29.244203+00:00
4USBM690491,75,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,74.43,65.0,345.5,187.0,824.9,548.2,66.6,64.0,WF-800V-8895,QUARANTINED_AT_STATION,0.8,2026-09-03T14:12:29.244203+00:00
4USBM690491,75,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,43.55,45.0,361.2,188.8,829.5,534.5,70.0,72.0,WF-800V-8895,PASSED,0.09,2026-09-03T14:12:55.244203+00:00
4USBM690491,75,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,46.38,45.0,335.4,179.2,787.9,557.9,68.0,66.0,WF-800V-8895,PASSED,0.09,2026-09-03T14:12:19.244203+00:00
4USBM690491,75,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,43.41,45.0,339.4,188.3,797.7,542.4,58.1,58.0,WF-800V-8895,PASSED,0.05,2026-09-03T14:12:25.244203+00:00
4USBM690491,75,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,46.74,45.0,331.7,187.9,769.0,553.1,54.2,52.0,WF-800V-8895,PASSED,0.07,2026-09-03T14:12:48.244203+00:00
4USBM690491,75,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.99,45.0,342.0,179.2,822.9,553.3,64.0,64.0,WF-800V-8895,PASSED,0.08,2026-09-03T14:12:41.244203+00:00
4USBM303561,76,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,46.12,45.0,337.7,190.5,814.2,552.6,51.8,50.0,WF-800V-8816,PASSED,0.04,2026-09-03T14:13:28.244203+00:00
4USBM303561,76,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,43.83,45.0,358.5,183.9,798.3,537.9,57.6,58.0,WF-800V-8816,PASSED,0.09,2026-09-03T14:13:44.244203+00:00
4USBM303561,76,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,65.36,65.0,319.2,181.2,780.1,542.7,62.1,64.0,WF-800V-8816,PASSED,0.1,2026-09-03T14:13:15.244203+00:00
4USBM303561,76,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.48,45.0,322.0,188.6,813.4,546.2,69.7,72.0,WF-800V-8816,PASSED,0.1,2026-09-03T14:13:21.244203+00:00
4USBM303561,76,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.23,45.0,307.1,186.0,778.4,547.6,69.1,66.0,WF-800V-8816,PASSED,0.14,2026-09-03T14:13:22.244203+00:00
4USBM303561,76,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,44.88,45.0,330.7,186.1,811.1,528.0,58.4,58.0,WF-800V-8816,PASSED,0.12,2026-09-03T14:13:36.244203+00:00
4USBM303561,76,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,46.69,45.0,342.6,189.4,829.7,535.9,50.3,52.0,WF-800V-8816,PASSED,0.04,2026-09-03T14:13:22.244203+00:00
4USBM303561,76,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.37,45.0,352.9,190.4,807.1,552.8,63.4,64.0,WF-800V-8816,PASSED,0.04,2026-09-03T14:13:37.244203+00:00
4USBM955069,77,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.67,45.0,331.1,180.4,836.0,567.1,49.1,52.0,WF-800V-8801,PASSED,0.06,2026-09-03T14:14:24.244203+00:00
4USBM955069,77,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.65,45.0,352.6,187.8,847.3,537.6,59.9,62.0,WF-800V-8801,PASSED,0.06,2026-09-03T14:14:46.244203+00:00
4USBM955069,77,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,67.05,65.0,355.0,181.0,822.9,534.3,73.3,74.0,WF-800V-8801,PASSED,0.01,2026-09-03T14:14:34.244203+00:00
4USBM955069,77,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.43,45.0,343.9,175.9,803.6,545.1,43.6,46.0,WF-800V-8801,PASSED,0.07,2026-09-03T14:14:34.244203+00:00
4USBM955069,77,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,44.05,45.0,361.0,175.1,848.5,524.5,46.8,44.0,WF-800V-8801,PASSED,0.1,2026-09-03T14:14:37.244203+00:00
4USBM955069,77,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.09,45.0,358.2,192.6,863.2,538.6,61.8,60.0,WF-800V-8801,PASSED,0.06,2026-09-03T14:14:17.244203+00:00
4USBM955069,77,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.66,45.0,331.9,185.5,821.5,548.1,55.1,54.0,WF-800V-8801,PASSED,0.11,2026-09-03T14:14:16.244203+00:00
4USBM955069,77,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,44.13,45.0,331.1,184.3,804.2,554.9,67.7,66.0,WF-800V-8801,PASSED,0.08,2026-09-03T14:14:25.244203+00:00
4USBM282954,78,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,43.09,45.0,334.6,181.3,850.8,564.0,52.8,50.0,WF-800V-8944,PASSED,0.07,2026-09-03T14:15:36.244203+00:00
4USBM282954,78,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,44.03,45.0,334.0,190.1,864.5,561.0,58.4,58.0,WF-800V-8944,PASSED,0.04,2026-09-03T14:15:15.244203+00:00
4USBM282954,78,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,64.34,65.0,346.1,178.7,819.7,556.7,63.3,64.0,WF-800V-8944,PASSED,0.02,2026-09-03T14:15:11.244203+00:00
4USBM282954,78,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.15,45.0,347.3,189.0,864.5,540.5,68.4,72.0,WF-800V-8944,PASSED,0.07,2026-09-03T14:15:28.244203+00:00
4USBM282954,78,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,46.18,45.0,340.6,182.8,820.3,546.1,64.5,66.0,WF-800V-8944,PASSED,0.14,2026-09-03T14:15:20.244203+00:00
4USBM282954,78,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,43.76,45.0,334.1,186.8,794.1,554.2,59.2,58.0,WF-800V-8944,PASSED,0.15,2026-09-03T14:15:08.244203+00:00
4USBM282954,78,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.77,45.0,321.0,182.7,850.4,573.7,51.7,52.0,WF-800V-8944,PASSED,0.12,2026-09-03T14:15:36.244203+00:00
4USBM282954,78,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,42.93,45.0,327.9,181.4,807.2,538.0,65.0,64.0,WF-800V-8944,PASSED,0.06,2026-09-03T14:15:38.244203+00:00
4USBM848847,79,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.47,45.0,0.0,187.6,855.9,999.0,51.0,48.0,N/A_ICE,PASSED,0.13,2026-09-03T14:16:28.244203+00:00
4USBM848847,79,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.75,45.0,0.0,180.7,833.7,999.0,51.9,54.0,N/A_ICE,PASSED,0.09,2026-09-03T14:16:07.244203+00:00
4USBM848847,79,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,65.39,65.0,0.0,190.0,811.7,999.0,32.0,32.0,N/A_ICE,PASSED,0.04,2026-09-03T14:16:01.244203+00:00
4USBM848847,79,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,43.95,45.0,0.0,187.4,833.5,999.0,71.0,68.0,N/A_ICE,PASSED,0.08,2026-09-03T14:16:11.244203+00:00
4USBM848847,79,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.89,45.0,0.0,193.4,849.4,999.0,59.7,62.0,N/A_ICE,PASSED,0.14,2026-09-03T14:16:10.244203+00:00
4USBM848847,79,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.34,45.0,0.0,184.7,834.9,999.0,54.6,56.0,N/A_ICE,PASSED,0.02,2026-09-03T14:16:15.244203+00:00
4USBM848847,79,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,46.49,45.0,0.0,186.0,798.5,999.0,50.4,52.0,N/A_ICE,PASSED,0.03,2026-09-03T14:16:04.244203+00:00
4USBM848847,79,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,44.15,45.0,0.0,179.8,836.8,999.0,59.0,58.0,N/A_ICE,PASSED,0.05,2026-09-03T14:16:15.244203+00:00
4USBM265243,80,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,47.23,45.0,338.7,193.2,830.5,549.8,51.1,50.0,WF-800V-9065,PASSED,0.12,2026-09-03T14:17:30.244203+00:00
4USBM265243,80,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.92,45.0,346.2,184.8,777.7,576.5,54.3,58.0,WF-800V-9065,PASSED,0.1,2026-09-03T14:17:02.244203+00:00
4USBM265243,80,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,72.96,65.0,334.5,182.2,812.7,571.8,63.0,64.0,WF-800V-9065,QUARANTINED_AT_STATION,0.89,2026-09-03T14:17:26.244203+00:00
4USBM265243,80,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.52,45.0,356.3,181.0,842.5,564.5,72.7,72.0,WF-800V-9065,PASSED,0.1,2026-09-03T14:17:30.244203+00:00
4USBM265243,80,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,47.04,45.0,345.0,184.1,791.4,539.9,67.1,66.0,WF-800V-9065,PASSED,0.14,2026-09-03T14:17:11.244203+00:00
4USBM265243,80,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.44,45.0,334.6,186.2,833.3,543.8,55.7,58.0,WF-800V-9065,PASSED,0.06,2026-09-03T14:16:56.244203+00:00
4USBM265243,80,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,45.31,45.0,333.2,185.7,798.3,542.9,54.7,52.0,WF-800V-9065,PASSED,0.1,2026-09-03T14:16:59.244203+00:00
4USBM265243,80,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,43.1,45.0,354.3,180.0,834.4,541.4,59.7,64.0,WF-800V-9065,PASSED,0.08,2026-09-03T14:17:16.244203+00:00
4USBM107171,81,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.11,45.0,349.7,190.8,839.0,560.0,42.3,50.0,WF-800V-9003,PASSED,0.15,2026-09-03T14:18:02.244203+00:00
4USBM107171,81,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,46.34,45.0,335.5,187.1,800.7,544.7,57.6,58.0,WF-800V-9003,PASSED,0.09,2026-09-03T14:18:17.244203+00:00
4USBM107171,81,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,68.28,65.0,350.7,186.9,834.9,541.5,68.5,64.0,WF-800V-9003,PASSED,0.04,2026-09-03T14:17:48.244203+00:00
4USBM107171,81,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,42.5,45.0,348.5,179.6,813.4,566.7,75.4,72.0,WF-800V-9003,PASSED,0.14,2026-09-03T14:17:50.244203+00:00
4USBM107171,81,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,47.63,45.0,343.1,199.4,890.2,512.7,63.3,66.0,WF-800V-9003,PASSED,0.05,2026-09-03T14:17:55.244203+00:00
4USBM107171,81,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,46.33,45.0,337.5,185.8,840.1,534.7,54.9,58.0,WF-800V-9003,PASSED,0.11,2026-09-03T14:17:53.244203+00:00
4USBM107171,81,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,45.0,45.0,322.3,180.3,832.4,528.6,52.2,52.0,WF-800V-9003,PASSED,0.12,2026-09-03T14:18:11.244203+00:00
4USBM107171,81,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,44.5,45.0,333.3,190.9,800.3,517.3,66.3,64.0,WF-800V-9003,PASSED,0.11,2026-09-03T14:18:22.244203+00:00
4USBM993512,82,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,47.32,45.0,345.5,189.7,810.5,542.9,50.7,50.0,WF-800V-9432,PASSED,0.11,2026-09-03T14:18:55.244203+00:00
4USBM993512,82,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.25,45.0,347.5,195.4,785.9,549.2,59.3,58.0,WF-800V-9432,PASSED,0.13,2026-09-03T14:18:56.244203+00:00
4USBM993512,82,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,65.94,65.0,328.9,183.6,799.1,558.4,66.0,64.0,WF-800V-9432,PASSED,0.06,2026-09-03T14:19:01.244203+00:00
4USBM993512,82,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,46.01,45.0,347.6,190.0,858.7,550.9,72.5,72.0,WF-800V-9432,PASSED,0.06,2026-09-03T14:19:02.244203+00:00
4USBM993512,82,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,44.32,45.0,341.3,180.2,811.7,539.8,68.2,66.0,WF-800V-9432,PASSED,0.13,2026-09-03T14:18:48.244203+00:00
4USBM993512,82,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,47.15,45.0,332.9,189.1,813.8,539.2,57.4,58.0,WF-800V-9432,PASSED,0.13,2026-09-03T14:19:07.244203+00:00
4USBM993512,82,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,45.58,45.0,352.6,175.1,817.9,541.5,47.3,52.0,WF-800V-9432,PASSED,0.04,2026-09-03T14:19:06.244203+00:00
4USBM993512,82,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.85,45.0,350.3,180.4,784.6,545.7,61.1,64.0,WF-800V-9432,PASSED,0.11,2026-09-03T14:18:47.244203+00:00
4USBM301178,83,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.43,45.0,341.1,177.9,808.4,548.6,51.7,52.0,WF-800V-9783,PASSED,0.15,2026-09-03T14:19:46.244203+00:00
4USBM301178,83,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.97,45.0,339.7,178.8,813.7,539.8,66.2,62.0,WF-800V-9783,PASSED,0.08,2026-09-03T14:20:13.244203+00:00
4USBM301178,83,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,64.56,65.0,344.1,193.6,813.7,545.4,74.7,74.0,WF-800V-9783,PASSED,0.11,2026-09-03T14:20:16.244203+00:00
4USBM301178,83,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.12,45.0,342.1,187.2,837.3,572.1,51.1,46.0,WF-800V-9783,PASSED,0.04,2026-09-03T14:20:01.244203+00:00
4USBM301178,83,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,44.86,45.0,335.4,184.4,823.5,552.1,40.9,44.0,WF-800V-9783,PASSED,0.02,2026-09-03T14:20:08.244203+00:00
4USBM301178,83,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,47.79,45.0,365.1,191.5,815.5,579.4,62.2,60.0,WF-800V-9783,PASSED,0.05,2026-09-03T14:19:50.244203+00:00
4USBM301178,83,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.5,45.0,347.0,183.0,825.5,552.0,56.8,54.0,WF-800V-9783,PASSED,0.12,2026-09-03T14:20:09.244203+00:00
4USBM301178,83,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,46.48,45.0,347.8,179.6,820.2,556.6,66.3,66.0,WF-800V-9783,PASSED,0.08,2026-09-03T14:19:53.244203+00:00
4USBM750305,84,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,43.67,45.0,0.0,190.0,809.6,999.0,47.3,48.0,N/A_ICE,PASSED,0.09,2026-09-03T14:20:41.244203+00:00
4USBM750305,84,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.61,45.0,0.0,182.9,866.5,999.0,53.3,54.0,N/A_ICE,PASSED,0.01,2026-09-03T14:20:39.244203+00:00
4USBM750305,84,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,65.23,65.0,0.0,190.2,767.2,999.0,32.7,32.0,N/A_ICE,PASSED,0.05,2026-09-03T14:20:43.244203+00:00
4USBM750305,84,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.09,45.0,0.0,186.7,821.0,999.0,69.8,68.0,N/A_ICE,PASSED,0.08,2026-09-03T14:21:10.244203+00:00
4USBM750305,84,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,44.42,45.0,0.0,183.2,849.0,999.0,60.6,62.0,N/A_ICE,PASSED,0.01,2026-09-03T14:20:46.244203+00:00
4USBM750305,84,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,46.04,45.0,0.0,178.2,821.0,999.0,55.5,56.0,N/A_ICE,PASSED,0.07,2026-09-03T14:20:57.244203+00:00
4USBM750305,84,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.92,45.0,0.0,175.8,857.4,999.0,51.0,52.0,N/A_ICE,PASSED,0.14,2026-09-03T14:20:38.244203+00:00
4USBM750305,84,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,46.93,45.0,0.0,187.5,875.5,999.0,59.5,58.0,N/A_ICE,PASSED,0.14,2026-09-03T14:21:09.244203+00:00
4USBM558810,85,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,46.08,45.0,363.3,187.6,825.5,578.9,45.6,50.0,WF-800V-9487,PASSED,0.1,2026-09-03T14:21:52.244203+00:00
